ID_CLIENT;ORIGINE_LEAD;SOURCE_LEAD;NIVEAU_LEAD;QUALITE_LEAD;CONTACT_PAR_MAIL;CONTACT_PAR_TELEPHONE;STATUT_ACTUEL;CONVERTI;NB_VISITES;DUREE_SUR_SITEWEB;NB_PAGES_VUES_PAR_VISITE;DERNIERE_ACTIVITE;DERNIERE_ACTIVITE_NOTABLE;PAYS;VILLE;SPECIALISATION;TAGS;INDEX_ACTIVITE;INDEX_PROFIL;SCORE_ACTIVITE;SCORE_PROFIL;ANNONCE_VUE;MAGAZINE;ARTICLE_JOURNAL;FORUM;JOURNAUX;PUB_DIGITALE;RECOMMANDATION;Comment avez-vous entendu parler de nous ?;Souhaites-tu recevoir plus d'infos sur notre cours ?;Souhaites-tu recevoir des mises à jour sur nos programmes ?;Souhaites-tu recevoir des mises à jour par message privé ?;Souhaites-tu payer par chèque ?;Souhaites-tu recevoir une copie de notre livre blanc ?
588048;Formulaire Lead Add;Reference;Lead potentiel;Pourrait être pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Marketing Management;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;19.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
654061;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;2.0;1368;2.0;Email ouvert;Email ouvert;India;Mumbai;Banking, Investment And Insurance;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;18.0;Non;Non;Non;Non;Non;Non;Non;Publicité;Non;Non;Non;Non;Non
600727;API;Olark Chat;Etudiant d'une certaine école;Pas du tout pertinent;Non;Non;Sans emploi;0;0.0;0;0.0;Email ouvert;Email ouvert;;Select;Select;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
651289;API;Google;Select;Pourrait être pertinent;Oui;Non;Sans emploi;0;3.0;233;3.0;Email ouvert;Email ouvert;India;Select;Select;Appelé;Faible;Moyen;12.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
629969;Soumission landing page;Direct Traffic;;;Non;Non;;0;2.0;903;2.0;SMS envoyé;SMS envoyé;India;Mumbai;Business Administration;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
630287;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Professionnel en activité;1;5.0;959;2.5;SMS envoyé;SMS envoyé;India;Villes de niveau II;Human Resource Management;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;17.0;Non;Non;Non;Non;Non;Non;Non;Etudiant d'une certaine école;Non;Non;Non;Non;Non
639151;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Email ouvert;Modifié;;;;;Elevé;Moyen;16.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
599137;API;Olark Chat;Select;;Non;Non;Sans emploi;0;3.0;1176;1.5;Email ouvert;Email ouvert;;Select;Select;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
603414;API;Olark Chat;Etudiant d'une certaine école;Pas du tout pertinent;Non;Non;Sans emploi;0;0.0;0;0.0;Email ouvert;Email ouvert;;Select;Select;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
606153;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Email ouvert;Email ouvert;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
602755;Formulaire Lead Add;Reference;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
641322;API;Google;Select;;Non;Non;Sans emploi;1;3.0;170;1.5;SMS envoyé;SMS envoyé;India;Select;Select;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
582406;Soumission landing page;Google;Autre leads;Pas du tout pertinent;Non;Non;Sans emploi;0;2.0;391;2.0;Converti en lead;Modifié;India;Mumbai;Finance Management;Diplôme en cours;Faible;Elevé;11.0;18.0;Non;Non;Non;Non;Non;Non;Non;Sources diverses;Non;Non;Non;Non;Non
593025;Soumission landing page;Google;;;Non;Non;;0;3.0;212;3.0;SMS envoyé;Modifié;India;Thane et sa périphérie;Finance Management;;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
596539;API;Google;Select;;Non;Non;Sans emploi;0;2.0;247;2.0;SMS envoyé;SMS envoyé;India;Select;Select;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
588317;Soumission landing page;Google;Select;Pourrait être pertinent;Oui;Non;Sans emploi;0;1.0;1936;1.0;Email rejeté;Email rejeté;India;Mumbai;Retail Management;Intéressé par d'autres cours;Moyen;Elevé;13.0;18.0;Non;Non;Non;Non;Non;Non;Non;Autre;Non;Non;Non;Non;Non
640572;API;Olark Chat;Select;;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
659833;API;Olark Chat;Autre leads;Peu pertinent;Non;Non;Sans emploi;0;0.0;0;0.0;A cliqué sur le lien dand le navigateur;Modifié;;Select;Finance Management;Intéressé par d'autres cours;Faible;Moyen;12.0;14.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
654190;Importation de lead;Facebook;Select;;Non;Non;Sans emploi;0;;345;;;Modifié;;Autres villes;Select;Appelé;Moyen;Moyen;13.0;13.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
658756;Soumission landing page;Referral Sites;;;Non;Non;;0;12.0;493;12.0;A cliqué sur le lien dans le mail;A cliqué sur le lien dans le mail;India;Thane et sa périphérie;Marketing Management;;Elevé;Moyen;16.0;16.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
586622;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
608183;Soumission landing page;Google;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;3.0;1646;3.0;SMS envoyé;SMS envoyé;India;Thane et sa périphérie;Rural and Agribusiness;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Etudiant d'une certaine école;Non;Non;Non;Non;Non
604494;Soumission landing page;Direct Traffic;Autre leads;Pas du tout pertinent;Non;Non;Sans emploi;0;2.0;67;2.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Diplôme en cours;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
591526;API;Google;;;Non;Non;;0;3.0;425;1.5;Conversation Chat;Modifié;India;;;;Elevé;Moyen;16.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
595811;Soumission landing page;Google;Autre leads;Pourrait être pertinent;Non;Non;Sans emploi;1;6.0;969;2.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;18.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
597861;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Professionnel en activité;1;2.0;1112;2.0;SMS envoyé;SMS envoyé;India;Mumbai;Marketing Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
618334;API;Olark Chat;;;Non;Non;;0;4.0;169;1.33;Email ouvert;Email ouvert;India;Thane et sa périphérie;Supply Chain Management;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
599066;API;Google;Autre leads;Pas du tout pertinent;Non;Non;Sans emploi;0;1.0;91;1.0;Email rejeté;Modifié;India;Select;Select;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
654143;API;Referral Sites;;;Non;Non;;0;3.0;12;3.0;Email ouvert;Modifié;India;;;;Faible;Moyen;10.0;13.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
602484;Soumission landing page;Direct Traffic;Autre leads;Peu pertinent;Non;Non;Professionnel en activité;1;2.0;973;2.0;Email ouvert;Email ouvert;India;Mumbai;Human Resource Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
585269;Soumission landing page;Direct Traffic;Select;;Oui;Non;Sans emploi;0;2.0;185;2.0;Email rejeté;Modifié;India;Thane et sa périphérie;Finance Management;Raccroché;Moyen;Elevé;13.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
584649;Soumission landing page;Organic Search;Select;Pourrait être pertinent;Non;Non;Professionnel en activité;1;8.0;1508;8.0;Injoignable;Injoignable;India;Autres villes métropolitaines;Operations Management;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;16.0;Non;Non;Non;Non;Non;Non;Oui;Select;Non;Non;Non;Non;Oui
581902;Soumission landing page;Google;Lead potentiel;Pas sur;Non;Non;Sans emploi;0;2.0;870;2.0;SMS envoyé;SMS envoyé;India;Mumbai;Media and Advertising;Occupé;Moyen;Elevé;14.0;19.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
584274;Soumission landing page;Google;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;5.0;1538;2.5;Email ouvert;Email ouvert;India;Thane et sa périphérie;Marketing Management;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;19.0;Non;Non;Non;Non;Non;Non;Non;Publicité;Non;Non;Non;Non;Non
585724;API;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;2.0;1412;2.0;Email ouvert;Modifié;India;Select;Select;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
588657;Soumission landing page;Direct Traffic;Select;;Non;Non;Sans emploi;1;2.0;1455;2.0;Formulaire soumis sur le site;Modifié;India;Thane et sa périphérie;Media and Advertising;Perdu au profit d'un concurrent;Moyen;Moyen;14.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
590580;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
616756;Soumission landing page;Direct Traffic;;;Non;Non;;0;3.0;349;3.0;Email ouvert;Email ouvert;India;Mumbai;Human Resource Management;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
657073;Soumission landing page;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;3.0;199;3.0;Formulaire soumis sur le site;Modifié;India;Mumbai;Human Resource Management;Diplôme en cours;Faible;Elevé;9.0;18.0;Non;Non;Non;Non;Non;Non;Non;Autre;Non;Non;Non;Non;Non
618896;Soumission landing page;Direct Traffic;Select;Peu pertinent;Non;Non;Sans emploi;0;2.0;63;2.0;Email ouvert;Email ouvert;India;Mumbai;Operations Management;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
655520;Formulaire Lead Add;Welingak Website;Select;;Non;Non;Sans emploi;1;0.0;0;0.0;Conversation Chat;Conversation Chat;;Select;Select;Fermé;Elevé;Moyen;16.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
585977;Soumission landing page;Direct Traffic;;;Non;Non;;0;3.0;2087;3.0;SMS envoyé;SMS envoyé;India;Mumbai;Operations Management;;Moyen;Elevé;14.0;18.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
587683;Soumission landing page;Referral Sites;Autre leads;Peu pertinent;Non;Non;Professionnel en activité;0;3.0;605;3.0;Email ouvert;Modifié;India;Autres villes métropolitaines;Travel and Tourism;Intéressé par un MBA full-time;Moyen;Faible;14.0;12.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
619196;Formulaire Lead Add;Reference;Select;Très pertinent;Non;Non;Sans emploi;1;;1427;;;Modifié;;Select;Select;Fermé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
612288;Soumission landing page;Google;Select;Pas sur;Non;Non;Sans emploi;1;3.0;1031;3.0;SMS envoyé;SMS envoyé;India;Mumbai;Supply Chain Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
601171;Soumission landing page;Organic Search;;;Non;Non;;0;12.0;750;3.0;Email ouvert;Email ouvert;India;Thane et sa périphérie;Finance Management;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
592334;Soumission landing page;Direct Traffic;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;2.0;1386;2.0;SMS envoyé;SMS envoyé;India;Thane et sa périphérie;Finance Management;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
590794;Soumission landing page;Direct Traffic;Select;;Non;Non;Sans emploi;0;3.0;1715;3.0;Email ouvert;Email ouvert;India;Mumbai;E-COMMERCE;Déjà un étudiant;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
657225;Soumission landing page;Google;Select;Pas sur;Non;Non;Sans emploi;1;4.0;595;4.0;Page visitée sur le site;Modifié;India;Thane et sa périphérie;Banking, Investment And Insurance;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;17.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
588843;API;Google;;;Oui;Non;;0;3.0;138;3.0;Email rejeté;Email rejeté;India;;;;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
617634;API;Olark Chat;;;Non;Non;;1;0.0;0;0.0;Email ouvert;Email ouvert;;;;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
623948;Soumission landing page;Google;Select;Pas sur;Non;Non;Sans emploi;1;5.0;418;2.5;Email ouvert;Email ouvert;India;Select;Marketing Management;Perdu au profit d'un concurrent;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
628309;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;A cliqué sur le lien dans le mail;Modifié;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
655366;API;Google;;;Non;Non;;0;2.0;170;1.0;Conversation Chat;Modifié;India;;;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
631267;Soumission landing page;Google;Select;Peu pertinent;Non;Non;Sans emploi;1;4.0;1855;2.0;Email ouvert;Email ouvert;India;Mumbai;IT Projects Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
611225;Formulaire Lead Add;Reference;Select;Très pertinent;Non;Non;Sans emploi;1;;1168;;;Modifié;;Select;Select;Fermé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
601705;Soumission landing page;Google;Select;Pas sur;Non;Non;Sans emploi;0;2.0;339;2.0;SMS envoyé;SMS envoyé;India;Mumbai;Business Administration;Occupé;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
602627;Soumission landing page;Organic Search;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;4.0;47;4.0;SMS envoyé;SMS envoyé;India;Mumbai;IT Projects Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
651441;Soumission landing page;Google;;;Non;Non;;0;3.0;201;3.0;Email ouvert;Email ouvert;India;Mumbai;Marketing Management;;Moyen;Elevé;13.0;18.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
585505;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Email ouvert;Email ouvert;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
603378;Soumission landing page;Google;Select;Pas sur;Non;Non;Sans emploi;0;5.0;16;5.0;SMS envoyé;SMS envoyé;India;Mumbai;Business Administration;Occupé;;;;;Non;Non;Non;Non;Non;Non;Non;Etudiant d'une certaine école;Non;Non;Non;Non;Non
622997;Soumission landing page;Direct Traffic;Select;;Non;Non;Sans emploi;0;1.0;49;1.0;Converti en lead;Modifié;India;Mumbai;Banking, Investment And Insurance;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
633046;API;Google;Select;;Non;Non;Sans emploi;0;3.0;28;1.5;Email ouvert;Email ouvert;India;Select;Select;Déjà un étudiant;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
591148;Soumission landing page;Direct Traffic;;;Non;Non;;1;2.0;1221;2.0;SMS envoyé;SMS envoyé;India;Autres villes;E-Business;;Moyen;Moyen;15.0;16.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
592525;API;Google;Select;Peu pertinent;Non;Non;Sans emploi;1;2.0;1881;2.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
642204;Soumission landing page;Google;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;5.0;1211;2.5;Email ouvert;Email ouvert;India;Autres villes de Maharashtra;Marketing Management;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;19.0;Non;Non;Non;Non;Non;Non;Non;Etudiant d'une certaine école;Non;Non;Non;Non;Non
634466;API;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;4.0;1524;1.33;SMS envoyé;SMS envoyé;India;Select;Select;Reviendra après avoir lu le courriel;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
605857;Soumission landing page;Direct Traffic;;;Non;Non;;0;2.0;78;2.0;Page visitée sur le site;Modifié;India;Autres villes de Maharashtra;Marketing Management;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
603146;API;Olark Chat;;;Oui;Non;;0;0.0;0;0.0;Email rejeté;Modifié;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
637625;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
601722;API;Google;Select;Pas du tout pertinent;Non;Non;Sans emploi;0;7.0;469;7.0;Conversation Chat;Modifié;India;Autres villes;Human Resource Management;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
583960;API;Olark Chat;Lead potentiel;Peu pertinent;Non;Non;Professionnel en activité;1;2.0;1122;1.0;Formulaire soumis sur le site;Modifié;India;Mumbai;Operations Management;Reviendra après avoir lu le courriel;Moyen;Elevé;13.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
602676;API;Olark Chat;Etudiant d'une certaine école;Pas du tout pertinent;Non;Non;Etudiant;0;0.0;0;0.0;Conversation Chat;Modifié;;Select;Select;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
620456;API;Google;Select;;Non;Non;Sans emploi;0;1.0;339;1.0;Converti en lead;Modifié;India;Select;Select;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
652863;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;2.0;340;2.0;Email ouvert;Email ouvert;India;Autres villes de Maharashtra;Finance Management;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
645710;Soumission landing page;Direct Traffic;;;Non;Non;;0;11.0;1236;11.0;SMS envoyé;Modifié;India;Mumbai;Business Administration;;Moyen;Elevé;14.0;18.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
597310;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Oui;Non;Sans emploi;0;2.0;385;2.0;Email rejeté;Modifié;India;Mumbai;Finance Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
640630;API;Olark Chat;Lead potentiel;Pas sur;Non;Non;Sans emploi;1;3.0;1228;1.5;SMS envoyé;Modifié;India;Mumbai;Supply Chain Management;Occupé;Moyen;Elevé;15.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
594884;Soumission landing page;Organic Search;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;3.0;1375;3.0;SMS envoyé;SMS envoyé;India;Autres villes métropolitaines;Operations Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
612020;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;5.0;1006;5.0;SMS envoyé;SMS envoyé;India;Autres villes de Maharashtra;E-Business;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
660719;Soumission landing page;Direct Traffic;Select;Pas sur;Non;Non;Sans emploi;0;1.0;305;1.0;Injoignable;Modifié;India;Mumbai;Media and Advertising;Appelé;Moyen;Elevé;13.0;17.0;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
581802;API;Olark Chat;Lead potentiel;;Non;Non;Sans emploi;0;0.0;0;0.0;Conversation Chat;Modifié;;Select;Select;Ne pas suivre de formation continue;Moyen;Moyen;15.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
634813;Formulaire Lead Add;Reference;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Thane et sa périphérie;Business Administration;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;19.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
614930;API;Google;Autre leads;Pas du tout pertinent;Non;Non;Sans emploi;0;2.0;1237;1.0;Email ouvert;Email ouvert;India;Select;Human Resource Management;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
591313;Soumission landing page;Google;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;5.0;1862;5.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;20.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
624449;API;Organic Search;Select;;Non;Non;Sans emploi;0;2.0;144;2.0;SMS envoyé;SMS envoyé;India;Select;Select;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
654703;API;Organic Search;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;7.0;133;3.5;Email ouvert;Email ouvert;India;Select;Select;Désactivé;Moyen;Moyen;13.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
603216;Soumission landing page;Direct Traffic;Etudiant d'une certaine école;Pas du tout pertinent;Oui;Non;Sans emploi;0;1.0;1256;1.0;Email rejeté;Modifié;India;Autres villes métropolitaines;Healthcare Management;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
612067;Soumission landing page;Direct Traffic;Select;Très pertinent;Non;Non;Professionnel en activité;1;7.0;1500;2.33;SMS envoyé;SMS envoyé;India;Mumbai;IT Projects Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
645422;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Email ouvert;Email ouvert;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
589789;Soumission landing page;Organic Search;Select;Très pertinent;Non;Non;Professionnel en activité;1;11.0;1203;1.57;Page visitée sur le site;Modifié;India;Thane et sa périphérie;Finance Management;Fermé;Elevé;Elevé;16.0;17.0;Non;Non;Non;Non;Non;Non;Non;Etudiant d'une certaine école;Non;Non;Non;Non;Non
655338;API;Referral Sites;;;Non;Non;;0;1.0;153;1.0;Converti en lead;Modifié;United Kingdom;;;;Moyen;Moyen;14.0;13.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
644466;API;Google;Autre leads;;Non;Non;Sans emploi;0;5.0;353;5.0;Email ouvert;Email ouvert;India;Thane et sa périphérie;IT Projects Management;Numéro invalide;Moyen;Faible;13.0;12.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
614077;Formulaire Lead Add;Reference;Lead potentiel;Pourrait être pertinent;Non;Non;Professionnel en activité;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Human Resource Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
645305;Formulaire Lead Add;Reference;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;Email ouvert;Email ouvert;;Mumbai;Marketing Management;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;20.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
608819;API;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;24.0;282;3.43;SMS envoyé;SMS envoyé;India;Mumbai;Human Resource Management;Reviendra après avoir lu le courriel;Elevé;Moyen;16.0;16.0;Non;Non;Non;Non;Non;Non;Non;Autre;Non;Non;Non;Non;Non
